UNITID,SCFA1N,SCFA1P,SCFA11N,SCFA11P,SCFA12N,SCFA12P,SCFA13N,SCFA13P,SCFA14N,SCFA14P,SCFA2,SCFY1N,SCFY1P,SCFY2,ANYAIDN,ANYAIDP,FGRNT_N,FGRNT_P,FGRNT_A,SGRNT_N,SGRNT_P,SGRNT_A,IGRNT_N,IGRNT_P,IGRNT_A,LOAN_N,LOAN_P,LOAN_A,SCUGFFN,SCUGRAD,UAGRNTT,UPGRNTN,AGRNT_N,AGRNT_P,AGRNT_A,PGRNT_N,PGRNT_P,PGRNT_A,OFGRT_N,OFGRT_P,OFGRT_A,FLOAN_N,FLOAN_P,FLOAN_A,OLOAN_N,OLOAN_P,OLOAN_A,UAGRNTN,UAGRNTP,UAGRNTA,UPGRNTP,UPGRNTT,UPGRNTA,UFLOANN,UFLOANP,UFLOANT,UFLOANA,AGRNT_T,FGRNT_T,PGRNT_T,OFGRT_T,SGRNT_T,IGRNT_T,LOAN_T,FLOAN_T,OLOAN_T,AIDFSIN,AIDFSIP,SCUGDGSK,SCUGNDGS,SCFA2DG,SCFY2DG,SCFY2ND,UDGAGRNTN,UDGAGRNTP,UDGAGRNTT,UDGAGRNTA,UNDAGRNTN,UNDAGRNTP,UNDAGRNTT,UNDAGRNTA,UDGPGRNTP,UDGFLOANP
214704,596.0,28.0,0.0,0.0,388.0,65.0,208.0,35.0,0.0,0.0,2130.0,,,,496.0,83.0,295.0,49.0,5140.0,109.0,18.0,4091.0,260.0,44.0,5375.0,341.0,57.0,10385.0,596,2130,14240891.0,650,394.0,66.0,8528.0,172.0,29.0,5032.0,290.0,49.0,2244.0,323.0,54.0,5266.0,97.0,16.0,18973.0,1543,72,9229.0,31,3147178.0,4842.0,1146,54,7311298.0,6380.0,3359905.0,1516413.0,865515.0,650898.0,445959.0,1397533.0,3541372.0,1700962.0,1840410.0,482.0,81.0,2087,43,2087.0,,,1508,72,14089273.0,9343.0,35,81,151618.0,4332.0,31.0,55.0
214713,1095.0,27.0,0.0,0.0,536.0,49.0,559.0,51.0,0.0,0.0,4085.0,,,,789.0,72.0,477.0,44.0,5653.0,170.0,16.0,4288.0,509.0,46.0,5345.0,484.0,44.0,10662.0,1095,4085,28834378.0,1146,692.0,63.0,8882.0,300.0,27.0,5314.0,461.0,42.0,2391.0,473.0,43.0,5357.0,125.0,11.0,21012.0,2851,70,10114.0,28,5763284.0,5029.0,1843,45,11974005.0,6497.0,6146064.0,2696552.0,1594082.0,1102470.0,728875.0,2720637.0,5160375.0,2533827.0,2626548.0,771.0,70.0,4066,19,4066.0,,,2847,70,28811899.0,10120.0,4,21,22479.0,5620.0,28.0,45.0
214731,431.0,35.0,0.0,0.0,332.0,77.0,99.0,23.0,0.0,0.0,1227.0,,,,361.0,84.0,239.0,55.0,5891.0,116.0,27.0,4080.0,221.0,51.0,4659.0,258.0,60.0,8242.0,431,1227,8297658.0,428,302.0,70.0,9638.0,162.0,38.0,5185.0,234.0,54.0,2427.0,250.0,58.0,5116.0,53.0,12.0,15988.0,835,68,9937.0,35,2198472.0,5137.0,629,51,3737946.0,5943.0,2910770.0,1407963.0,840036.0,567927.0,473254.0,1029553.0,2126428.0,1279060.0,847368.0,358.0,83.0,1220,7,1220.0,,,833,68,8288808.0,9951.0,2,29,8850.0,4425.0,35.0,52.0
214740,123.0,28.0,0.0,0.0,113.0,92.0,10.0,8.0,0.0,0.0,432.0,,,,117.0,95.0,74.0,60.0,5170.0,39.0,32.0,3767.0,103.0,84.0,6347.0,76.0,62.0,7067.0,123,432,3618688.0,118,108.0,88.0,10956.0,43.0,35.0,4884.0,73.0,59.0,2364.0,73.0,59.0,5297.0,14.0,11.0,10742.0,376,87,9624.0,27,578371.0,4901.0,232,54,1388567.0,5985.0,1183200.0,382583.0,210020.0,172563.0,146898.0,653719.0,537057.0,386670.0,150387.0,115.0,93.0,380,52,380.0,,,325,86,3532699.0,10870.0,51,98,85989.0,1686.0,31.0,61.0
214759,151.0,29.0,0.0,0.0,139.0,92.0,12.0,8.0,0.0,0.0,525.0,,,,146.0,97.0,99.0,66.0,4728.0,53.0,35.0,3730.0,120.0,79.0,4925.0,102.0,68.0,6897.0,151,525,4379091.0,175,136.0,90.0,9241.0,53.0,35.0,4984.0,98.0,65.0,2081.0,93.0,62.0,5105.0,21.0,14.0,10891.0,443,84,9885.0,33,881382.0,5036.0,304,58,1899778.0,6249.0,1256798.0,468119.0,264169.0,203950.0,197686.0,590993.0,703453.0,474737.0,228716.0,144.0,95.0,510,15,510.0,,,428,84,4345403.0,10153.0,15,100,33688.0,2246.0,34.0,60.0
214768,192.0,40.0,0.0,0.0,154.0,80.0,38.0,20.0,0.0,0.0,486.0,,,,186.0,97.0,147.0,77.0,5123.0,65.0,34.0,3959.0,169.0,88.0,6048.0,119.0,62.0,9497.0,192,486,4861516.0,210,183.0,95.0,11106.0,90.0,47.0,4866.0,145.0,76.0,2173.0,118.0,61.0,5321.0,29.0,15.0,17320.0,442,91,10999.0,43,1047507.0,4988.0,314,65,1906264.0,6071.0,2032439.0,753033.0,437951.0,315082.0,257313.0,1022093.0,1130113.0,627828.0,502285.0,186.0,97.0,484,2,484.0,,,441,91,4858861.0,11018.0,1,50,2655.0,2655.0,43.0,65.0
214777,8560.0,21.0,0.0,0.0,4660.0,54.0,3900.0,46.0,0.0,0.0,40600.0,,,,5816.0,68.0,2748.0,32.0,4147.0,810.0,9.0,4258.0,2506.0,29.0,9167.0,4019.0,47.0,13414.0,8560,40600,261464218.0,5600,3757.0,44.0,10066.0,1197.0,14.0,5044.0,2703.0,32.0,1982.0,3855.0,45.0,5354.0,1268.0,15.0,26238.0,22591,56,11574.0,14,28531931.0,5095.0,16151,40,104040839.0,6442.0,37816932.0,11394587.0,6037309.0,5357278.0,3448952.0,22973393.0,53909116.0,20639399.0,33269717.0,5415.0,63.0,40287,313,40287.0,,,22368,56,259828574.0,11616.0,223,71,1635644.0,7335.0,14.0,40.0
214786,126.0,32.0,0.0,0.0,84.0,67.0,42.0,33.0,0.0,0.0,396.0,,,,119.0,94.0,82.0,65.0,4868.0,27.0,21.0,3408.0,96.0,76.0,6329.0,89.0,71.0,7568.0,126,396,3708728.0,176,107.0,85.0,10269.0,44.0,35.0,5171.0,81.0,64.0,2119.0,88.0,70.0,5462.0,14.0,11.0,13775.0,326,82,11376.0,44,864994.0,4915.0,260,66,1650589.0,6348.0,1098804.0,399155.0,227515.0,171640.0,92025.0,607624.0,673537.0,480689.0,192848.0,119.0,94.0,393,3,393.0,,,323,82,3700974.0,11458.0,3,100,7754.0,2585.0,45.0,66.0
214795,191.0,28.0,0.0,0.0,157.0,82.0,34.0,18.0,0.0,0.0,672.0,,,,171.0,90.0,111.0,58.0,4434.0,51.0,27.0,3672.0,148.0,77.0,4719.0,113.0,59.0,8319.0,191,672,5068779.0,181,151.0,79.0,9124.0,55.0,29.0,4926.0,109.0,57.0,2029.0,113.0,59.0,5428.0,27.0,14.0,12098.0,554,82,9149.0,27,844166.0,4664.0,363,54,2174213.0,5990.0,1377768.0,492119.0,270919.0,221200.0,187268.0,698381.0,940045.0,613392.0,326653.0,168.0,88.0,637,35,637.0,,,519,81,4982172.0,9600.0,35,100,86607.0,2474.0,28.0,57.0
214801,895.0,29.0,0.0,0.0,619.0,69.0,276.0,31.0,0.0,0.0,3072.0,,,,767.0,86.0,525.0,59.0,5830.0,271.0,30.0,4192.0,545.0,61.0,4703.0,474.0,53.0,7440.0,895,3072,23391223.0,1246,705.0,79.0,9589.0,353.0,39.0,5140.0,517.0,58.0,2411.0,458.0,51.0,5114.0,70.0,8.0,16921.0,2242,73,10433.0,41,6452919.0,5179.0,1470,48,9079708.0,6177.0,6759993.0,3060856.0,1814518.0,1246338.0,1135907.0,2563230.0,3526526.0,2342038.0,1184488.0,763.0,85.0,3049,23,3049.0,,,2229,73,23350281.0,10476.0,13,57,40942.0,3149.0,41.0,48.0
214810,188.0,32.0,0.0,0.0,143.0,76.0,45.0,24.0,0.0,0.0,594.0,,,,184.0,98.0,126.0,67.0,5381.0,67.0,36.0,3806.0,162.0,86.0,7844.0,127.0,68.0,7696.0,188,594,6165410.0,259,174.0,93.0,12665.0,77.0,41.0,4979.0,122.0,65.0,2415.0,124.0,66.0,5534.0,22.0,12.0,13236.0,537,90,11481.0,44,1265379.0,4886.0,382,64,2399728.0,6282.0,2203713.0,678003.0,383352.0,294651.0,254999.0,1270711.0,977442.0,686260.0,291182.0,184.0,98.0,559,35,559.0,,,508,91,6103235.0,12014.0,29,83,62175.0,2144.0,46.0,68.0
214829,195.0,27.0,0.0,0.0,164.0,84.0,31.0,16.0,0.0,0.0,730.0,,,,179.0,92.0,112.0,57.0,4635.0,62.0,32.0,3988.0,145.0,74.0,4202.0,109.0,56.0,7809.0,195,730,4723333.0,211,163.0,84.0,8440.0,63.0,32.0,4638.0,107.0,55.0,2121.0,104.0,53.0,4976.0,25.0,13.0,13349.0,561,77,8419.0,29,976869.0,4630.0,342,47,2110922.0,6172.0,1375645.0,519119.0,292219.0,226900.0,247267.0,609259.0,851197.0,517477.0,333720.0,176.0,90.0,665,65,665.0,,,503,76,4588317.0,9122.0,58,89,135016.0,2328.0,32.0,51.0
214883,3.0,0.0,,,,,,,,,783.0,,,,3.0,100.0,2.0,67.0,9719.0,0.0,0.0,,3.0,100.0,2160.0,2.0,67.0,11824.0,3,783,3867104.0,411,3.0,100.0,8639.0,2.0,67.0,8216.0,2.0,67.0,1503.0,2.0,67.0,9324.0,1.0,33.0,5000.0,657,84,5886.0,52,1604197.0,3903.0,538,69,4492696.0,8351.0,25918.0,19438.0,16432.0,3006.0,0.0,6480.0,23647.0,18647.0,5000.0,3.0,100.0,783,0,783.0,,,657,84,3867104.0,5886.0,0,0,0.0,,52.0,69.0
214892,45.0,17.0,,,,,,,,,266.0,,,,27.0,60.0,20.0,44.0,6094.0,4.0,9.0,3900.0,0.0,0.0,,22.0,49.0,8179.0,45,266,787279.0,125,20.0,44.0,6874.0,20.0,44.0,6094.0,0.0,0.0,,22.0,49.0,8179.0,0.0,0.0,,133,50,5919.0,47,615071.0,4921.0,137,52,1086532.0,7931.0,137487.0,121889.0,121889.0,0.0,15598.0,0.0,179940.0,179940.0,0.0,27.0,60.0,266,0,266.0,,,133,50,787279.0,5919.0,0,0,0.0,,47.0,52.0
214944,,,,,,,,,,,,392.0,42.0,926.0,294.0,75.0,231.0,59.0,4985.0,27.0,7.0,7882.0,101.0,26.0,1268.0,231.0,59.0,9315.0,392,926,2610974.0,505,269.0,69.0,5549.0,231.0,59.0,4869.0,114.0,29.0,237.0,231.0,59.0,8723.0,14.0,4.0,9761.0,553,60,4721.0,55,2058304.0,4076.0,513,55,3719094.0,7250.0,1492575.0,1151648.0,1124648.0,27000.0,212822.0,128105.0,2151657.0,2015010.0,136647.0,294.0,75.0,926,0,,926.0,0.0,553,60,2610974.0,4721.0,0,0,0.0,,55.0,55.0
214971,10.0,8.0,,,,,,,,,121.0,,,,10.0,100.0,1.0,10.0,1845.0,0.0,0.0,,8.0,80.0,15856.0,5.0,50.0,5750.0,10,121,2989214.0,41,8.0,80.0,16087.0,1.0,10.0,1845.0,0.0,0.0,,5.0,50.0,5750.0,0.0,0.0,,119,98,25119.0,34,202825.0,4947.0,62,51,465197.0,7503.0,128695.0,1845.0,1845.0,0.0,0.0,126850.0,28750.0,28750.0,0.0,9.0,90.0,121,0,121.0,,,119,98,2989214.0,25119.0,0,0,0.0,,34.0,51.0
215008,,,,,,,,,,,,24.0,27.0,88.0,17.0,71.0,9.0,38.0,3412.0,3.0,13.0,5537.0,0.0,0.0,,11.0,46.0,8273.0,24,88,176502.0,25,10.0,42.0,4732.0,9.0,38.0,3412.0,0.0,0.0,,11.0,46.0,5864.0,2.0,8.0,13250.0,34,39,5191.0,28,121697.0,4868.0,37,42,249565.0,6745.0,47316.0,30705.0,30705.0,0.0,16611.0,0.0,91000.0,64500.0,26500.0,17.0,71.0,88,0,,88.0,0.0,34,39,176502.0,5191.0,0,0,0.0,,28.0,42.0
215044,,,,,,,,,,,,49.0,22.0,225.0,29.0,59.0,26.0,53.0,3821.0,0.0,0.0,,0.0,0.0,,26.0,53.0,6551.0,49,225,292127.0,76,26.0,53.0,3821.0,26.0,53.0,3763.0,20.0,41.0,75.0,26.0,53.0,6551.0,0.0,0.0,,76,34,3844.0,34,287327.0,3781.0,86,38,530853.0,6173.0,99334.0,99334.0,97834.0,1500.0,0.0,0.0,170320.0,170320.0,0.0,26.0,53.0,225,0,,225.0,0.0,76,34,292127.0,3844.0,0,0,0.0,,34.0,38.0
215053,39.0,18.0,,,,,,,,,221.0,,,,39.0,100.0,20.0,51.0,5217.0,19.0,49.0,3746.0,39.0,100.0,8538.0,29.0,74.0,8552.0,39,221,2337310.0,104,39.0,100.0,13038.0,20.0,51.0,4967.0,9.0,23.0,556.0,29.0,74.0,5241.0,6.0,15.0,16004.0,221,100,10576.0,47,516672.0,4968.0,187,85,1312333.0,7018.0,508482.0,104332.0,99332.0,5000.0,71168.0,332982.0,248021.0,152000.0,96021.0,39.0,100.0,221,0,221.0,,,221,100,2337310.0,10576.0,0,0,0.0,,47.0,85.0
215062,2338.0,21.0,,,,,,,,,11292.0,,,,1336.0,57.0,386.0,17.0,8276.0,88.0,4.0,4191.0,1077.0,46.0,54238.0,245.0,10.0,12499.0,2338,11292,273276867.0,1718,1084.0,46.0,57175.0,385.0,16.0,5400.0,280.0,12.0,3984.0,215.0,9.0,5027.0,66.0,3.0,30021.0,5720,51,47776.0,15,8950608.0,5210.0,1131,10,7766214.0,6867.0,61977581.0,3194549.0,2079068.0,1115481.0,368796.0,58414236.0,3062267.0,1080875.0,1981392.0,1128.0,48.0,10644,648,10644.0,,,5534,52,271438331.0,49049.0,186,29,1838536.0,9885.0,16.0,11.0
215105,270.0,19.0,,,,,,,,,1397.0,,,,270.0,100.0,89.0,33.0,9034.0,38.0,14.0,4280.0,270.0,100.0,21879.0,251.0,93.0,12846.0,270,1397,38625801.0,460,270.0,100.0,25460.0,83.0,31.0,5172.0,81.0,30.0,4627.0,250.0,93.0,5675.0,67.0,25.0,26947.0,1388,99,27828.0,33,2295136.0,4989.0,1192,85,8205852.0,6884.0,6874082.0,804043.0,429293.0,374750.0,162655.0,5907384.0,3224295.0,1418839.0,1805456.0,270.0,100.0,1395,2,1395.0,,,1388,99,38625801.0,27828.0,0,0,0.0,,33.0,85.0
215114,202.0,24.0,,,,,,,,,844.0,,,,202.0,100.0,168.0,83.0,3495.0,49.0,24.0,3753.0,142.0,70.0,19546.0,125.0,62.0,7742.0,202,844,15291005.0,278,193.0,96.0,18376.0,63.0,31.0,4696.0,168.0,83.0,1734.0,124.0,61.0,4899.0,24.0,12.0,15014.0,779,92,19629.0,33,1274709.0,4585.0,482,57,3076415.0,6383.0,3546577.0,587197.0,295872.0,291325.0,183913.0,2775467.0,967780.0,607441.0,360339.0,193.0,96.0,807,37,807.0,,,779,97,15291005.0,19629.0,0,0,0.0,,34.0,60.0
215239,1019.0,9.0,918.0,90.0,45.0,4.0,56.0,5.0,0.0,0.0,11647.0,,,,1012.0,99.0,1010.0,99.0,7723.0,304.0,30.0,1204.0,288.0,28.0,3006.0,296.0,29.0,5477.0,1019,11647,59308109.0,6093,1012.0,99.0,8925.0,691.0,68.0,5757.0,996.0,98.0,3838.0,296.0,29.0,5477.0,0.0,0.0,,10590,91,5600.0,52,27043204.0,4438.0,3129,27,19284022.0,6163.0,9031812.0,7800240.0,3978080.0,3822160.0,365979.0,865593.0,1621140.0,1621140.0,0.0,1012.0,99.0,10881,766,10881.0,,,10544,97,59216588.0,5616.0,46,6,91521.0,1990.0,56.0,29.0
215266,310.0,27.0,0.0,0.0,215.0,69.0,95.0,31.0,0.0,0.0,1164.0,,,,303.0,98.0,288.0,93.0,3801.0,90.0,29.0,4338.0,277.0,89.0,9324.0,224.0,72.0,8307.0,310,1164,15158760.0,531,302.0,97.0,13470.0,137.0,44.0,5238.0,286.0,92.0,1319.0,219.0,71.0,5301.0,52.0,17.0,13456.0,1113,96,13620.0,46,2576511.0,4852.0,816,70,5089816.0,6238.0,4068015.0,1094702.0,717580.0,377122.0,390433.0,2582880.0,1860656.0,1160932.0,699724.0,302.0,97.0,1154,10,1154.0,,,1108,96,15143819.0,13668.0,5,50,14941.0,2988.0,46.0,71.0
215275,327.0,25.0,0.0,0.0,279.0,85.0,48.0,15.0,0.0,0.0,1320.0,,,,324.0,99.0,313.0,96.0,3379.0,97.0,30.0,3793.0,276.0,84.0,7008.0,232.0,71.0,8941.0,327,1320,13093255.0,485,321.0,98.0,10466.0,128.0,39.0,4962.0,313.0,96.0,1350.0,227.0,69.0,5485.0,56.0,17.0,14806.0,1234,93,10610.0,37,2245601.0,4630.0,833,63,5289200.0,6350.0,3359584.0,1057607.0,635198.0,422409.0,367893.0,1934084.0,2074260.0,1245133.0,829127.0,323.0,99.0,1317,3,1317.0,,,1233,94,13075887.0,10605.0,1,33,17368.0,17368.0,37.0,63.0
215284,465.0,22.0,0.0,0.0,413.0,89.0,52.0,11.0,0.0,0.0,2121.0,,,,451.0,97.0,418.0,90.0,3033.0,114.0,25.0,4116.0,422.0,91.0,7800.0,288.0,62.0,8262.0,465,2121,20456602.0,624,451.0,97.0,11150.0,158.0,34.0,4713.0,417.0,90.0,1255.0,281.0,60.0,5216.0,78.0,17.0,11714.0,1986,94,10300.0,29,2888525.0,4629.0,1294,61,8055803.0,6226.0,5028715.0,1268001.0,744676.0,523325.0,469242.0,3291472.0,2379399.0,1465737.0,913662.0,451.0,97.0,2116,5,2116.0,,,1986,94,20456602.0,10300.0,0,0,0.0,,29.0,61.0
215293,4869.0,20.0,0.0,0.0,2847.0,58.0,2022.0,42.0,0.0,0.0,23885.0,,,,4256.0,87.0,3837.0,79.0,2287.0,571.0,12.0,4356.0,2731.0,56.0,12392.0,2613.0,54.0,10081.0,4869,23885,181601996.0,3322,4131.0,85.0,10919.0,886.0,18.0,4950.0,3835.0,79.0,1144.0,2579.0,53.0,5316.0,832.0,17.0,15181.0,15796,66,11497.0,14,15652081.0,4712.0,9064,38,57100003.0,6300.0,45105054.0,8773981.0,4385716.0,4388265.0,2487225.0,33843848.0,26341137.0,13710647.0,12630490.0,4204.0,86.0,19961,3924,19961.0,,,15710,79,181162150.0,11532.0,86,2,439846.0,5114.0,17.0,45.0
215309,5.0,15.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,33.0,,,,5.0,100.0,5.0,100.0,2760.0,4.0,80.0,3245.0,5.0,100.0,6401.0,3.0,60.0,4333.0,5,33,395000.0,22,5.0,100.0,11756.0,2.0,40.0,3984.0,5.0,100.0,1166.0,3.0,60.0,4333.0,0.0,0.0,,33,100,11970.0,67,96909.0,4405.0,26,79,180329.0,6936.0,58781.0,13799.0,7968.0,5831.0,12978.0,32004.0,13000.0,13000.0,0.0,5.0,100.0,32,1,32.0,,,32,100,393881.0,12309.0,1,100,1119.0,1119.0,69.0,81.0
215336,,,,,,,,,,,,19.0,35.0,54.0,19.0,100.0,18.0,95.0,5444.0,5.0,26.0,5600.0,0.0,0.0,,19.0,100.0,8421.0,19,54,325000.0,48,19.0,100.0,6632.0,18.0,95.0,5444.0,0.0,0.0,,19.0,100.0,8421.0,0.0,0.0,,50,93,6500.0,89,128000.0,2667.0,50,93,400000.0,8000.0,126000.0,98000.0,98000.0,0.0,28000.0,0.0,160000.0,160000.0,0.0,19.0,100.0,54,0,,54.0,0.0,50,93,325000.0,6500.0,0,0,0.0,,89.0,93.0
215381,198.0,33.0,,,,,,,,,609.0,,,,190.0,96.0,173.0,87.0,4229.0,39.0,20.0,4945.0,5.0,3.0,1000.0,135.0,68.0,8061.0,198,609,3128086.0,267,176.0,89.0,5281.0,90.0,45.0,5076.0,147.0,74.0,1869.0,134.0,68.0,7004.0,13.0,7.0,11515.0,548,90,5708.0,44,1306371.0,4893.0,411,67,2734996.0,6654.0,929423.0,731555.0,456875.0,274680.0,192868.0,5000.0,1088232.0,938537.0,149695.0,190.0,96.0,609,0,609.0,,,548,90,3128086.0,5708.0,0,0,0.0,,44.0,67.0
215390,,,,,,,,,,,,38.0,11.0,349.0,33.0,87.0,20.0,53.0,3841.0,4.0,11.0,550.0,1.0,3.0,2000.0,30.0,79.0,9440.0,38,349,371359.0,101,25.0,66.0,3241.0,17.0,45.0,4295.0,3.0,8.0,1267.0,30.0,79.0,7933.0,8.0,21.0,5650.0,142,41,2615.0,29,329569.0,3263.0,222,64,458839.0,2067.0,81017.0,76817.0,73017.0,3800.0,2200.0,2000.0,283200.0,238000.0,45200.0,33.0,87.0,349,0,,349.0,0.0,142,41,371359.0,2615.0,0,0,0.0,,29.0,64.0
215415,314.0,25.0,,,,,,,,,1240.0,,,,306.0,97.0,160.0,51.0,4808.0,125.0,40.0,3295.0,230.0,73.0,2919.0,269.0,86.0,8201.0,314,1240,8429510.0,570,278.0,89.0,6664.0,160.0,51.0,4531.0,64.0,20.0,691.0,269.0,86.0,5693.0,46.0,15.0,14670.0,1088,88,7748.0,46,2825888.0,4958.0,914,74,6325246.0,6920.0,1852554.0,769224.0,725028.0,44196.0,411851.0,671479.0,2206144.0,1531314.0,674830.0,305.0,97.0,1169,71,1169.0,,,1020,87,8302250.0,8139.0,68,96,127260.0,1871.0,49.0,78.0
215442,599.0,24.0,,,,,,,,,2537.0,,,,599.0,100.0,598.0,100.0,3884.0,175.0,29.0,4186.0,596.0,99.0,20775.0,488.0,81.0,9659.0,599,2537,53368463.0,958,599.0,100.0,25771.0,237.0,40.0,5008.0,597.0,100.0,1902.0,484.0,81.0,5563.0,110.0,18.0,18372.0,2516,99,21212.0,38,4678030.0,4883.0,1922,76,13451429.0,6999.0,15437075.0,2322390.0,1186840.0,1135550.0,732589.0,12382096.0,4713459.0,2692563.0,2020896.0,599.0,100.0,2530,7,2530.0,,,2516,99,53368463.0,21212.0,0,0,0.0,,38.0,76.0
215479,0.0,0.0,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,0,65,347012.0,27,,,,,,,,,,,,,,,,65,100,5339.0,42,118478.0,4388.0,58,89,478966.0,8258.0,,,,,,,,,,,,65,0,65.0,,,65,100,347012.0,5339.0,0,0,0.0,,42.0,89.0
215530,,,,,,,,,,,,24.0,28.0,85.0,21.0,88.0,10.0,42.0,4471.0,0.0,0.0,,4.0,17.0,2913.0,20.0,83.0,9391.0,24,85,153962.0,29,14.0,58.0,4026.0,9.0,38.0,4957.0,1.0,4.0,100.0,20.0,83.0,7206.0,4.0,17.0,10928.0,37,44,4161.0,34,110447.0,3809.0,61,72,297615.0,4879.0,56363.0,44713.0,44613.0,100.0,0.0,11650.0,187829.0,144119.0,43710.0,21.0,88.0,85,0,,85.0,0.0,37,44,153962.0,4161.0,0,0,0.0,,34.0,72.0
215585,333.0,7.0,309.0,93.0,17.0,5.0,7.0,2.0,0.0,0.0,4737.0,,,,333.0,100.0,333.0,100.0,5614.0,90.0,27.0,2031.0,88.0,26.0,2949.0,49.0,15.0,5137.0,333,4737,16482739.0,1837,333.0,100.0,6942.0,196.0,59.0,5219.0,333.0,100.0,2542.0,49.0,15.0,5137.0,0.0,0.0,,4677,99,3524.0,39,6700554.0,3648.0,696,15,4217968.0,6060.0,2311755.0,1869473.0,1022830.0,846643.0,182809.0,259473.0,251727.0,251727.0,0.0,333.0,100.0,3242,1495,3242.0,,,3241,100,15531507.0,4792.0,1436,96,951232.0,662.0,57.0,21.0
215594,18.0,6.0,,,,,,,,,288.0,,,,18.0,100.0,16.0,89.0,2521.0,6.0,33.0,2806.0,0.0,0.0,,13.0,72.0,6776.0,18,288,1300987.0,89,16.0,89.0,3573.0,3.0,17.0,6294.0,16.0,89.0,1341.0,13.0,72.0,6776.0,0.0,0.0,,264,92,4928.0,31,403942.0,4539.0,197,68,1475111.0,7488.0,57169.0,40333.0,18883.0,21450.0,16836.0,0.0,88086.0,88086.0,0.0,18.0,100.0,288,0,288.0,,,264,92,1300987.0,4928.0,0,0,0.0,,31.0,68.0
215637,102.0,40.0,,,,,,,,,258.0,,,,100.0,98.0,32.0,31.0,3567.0,23.0,23.0,1957.0,33.0,32.0,2158.0,92.0,90.0,6917.0,102,258,1232000.0,74,73.0,72.0,3156.0,32.0,31.0,3567.0,0.0,0.0,,92.0,90.0,6470.0,6.0,6.0,6860.0,224,87,5500.0,29,466200.0,6300.0,224,87,1232000.0,5500.0,230378.0,114148.0,114148.0,0.0,45000.0,71230.0,636360.0,595200.0,41160.0,100.0,98.0,258,0,258.0,,,224,87,1232000.0,5500.0,0,0,0.0,,29.0,87.0
215655,683.0,23.0,,,,,,,,,3007.0,,,,668.0,98.0,668.0,98.0,2893.0,284.0,42.0,4135.0,668.0,98.0,19861.0,429.0,63.0,10189.0,683,3007,56424413.0,865,668.0,98.0,24512.0,230.0,34.0,4684.0,668.0,98.0,1280.0,416.0,61.0,5399.0,135.0,20.0,15743.0,2861,95,19722.0,29,3871527.0,4476.0,1810,60,11995042.0,6627.0,16373803.0,1932457.0,1077207.0,855250.0,1174320.0,13267026.0,4371285.0,2245970.0,2125315.0,668.0,98.0,2997,10,2997.0,,,2861,95,56424413.0,19722.0,0,0,0.0,,29.0,60.0
215682,160.0,33.0,,,,,,,,,484.0,,,,100.0,63.0,79.0,49.0,5847.0,82.0,51.0,7298.0,13.0,8.0,2991.0,84.0,53.0,15361.0,160,484,4447484.0,205,96.0,60.0,11451.0,50.0,31.0,6887.0,68.0,43.0,1729.0,83.0,52.0,10777.0,23.0,14.0,17208.0,401,83,11091.0,42,1174812.0,5731.0,303,63,2990357.0,9869.0,1099267.0,461931.0,344326.0,117605.0,598447.0,38889.0,1290298.0,894503.0,395795.0,100.0,63.0,484,0,484.0,,,401,83,4447484.0,11091.0,0,0,0.0,,42.0,63.0
215691,110.0,27.0,,,,,,,,,415.0,,,,110.0,100.0,51.0,46.0,6114.0,26.0,24.0,5417.0,102.0,93.0,11668.0,109.0,99.0,12397.0,110,415,3822693.0,138,109.0,99.0,15072.0,51.0,46.0,5035.0,29.0,26.0,1897.0,109.0,99.0,8128.0,24.0,22.0,19387.0,259,62,14759.0,33,671958.0,4869.0,241,58,1565312.0,6495.0,1642816.0,311791.0,256791.0,55000.0,140840.0,1190185.0,1351249.0,885959.0,465290.0,109.0,99.0,415,0,415.0,,,259,62,3822693.0,14759.0,0,0,0.0,,33.0,58.0
215743,392.0,15.0,,,,,,,,,2536.0,,,,392.0,100.0,104.0,27.0,6196.0,114.0,29.0,4378.0,392.0,100.0,25536.0,267.0,68.0,16133.0,392,2536,40231908.0,435,392.0,100.0,28453.0,104.0,27.0,4508.0,40.0,10.0,4388.0,225.0,57.0,7070.0,131.0,33.0,20740.0,1608,63,25020.0,17,2121690.0,4877.0,988,39,4972166.0,5033.0,11153695.0,644335.0,468835.0,175500.0,499130.0,10010230.0,4307632.0,1590705.0,2716927.0,392.0,100.0,1700,836,1700.0,,,1608,95,40231908.0,25020.0,0,0,0.0,,26.0,58.0
215770,1340.0,24.0,,,,,,,,,5593.0,,,,1335.0,100.0,315.0,24.0,6650.0,202.0,15.0,4210.0,1333.0,99.0,27635.0,868.0,65.0,9723.0,1340,5593,131055880.0,979,1334.0,100.0,29822.0,270.0,20.0,4973.0,301.0,22.0,2499.0,860.0,64.0,5258.0,192.0,14.0,20407.0,5212,93,25145.0,18,4902414.0,5008.0,2986,53,19416568.0,6503.0,39783086.0,2094743.0,1342601.0,752142.0,850420.0,36837923.0,8439526.0,4521478.0,3918048.0,1335.0,100.0,5419,174,5419.0,,,5192,96,130901998.0,25212.0,20,11,153882.0,7694.0,18.0,55.0
