UNITID,UGPO9_N,UGPO9_T,UGPO9_A,GPO9_N,GPO9_T,GPO9_A,PO9_N,PO9_T,PO9_A,UGDOD_N,UGDOD_T,UGDOD_A,GDOD_N,GDOD_T,GDOD_A,DOD_N,DOD_T,DOD_A
225201,260.0,3805360.0,14636.0,22.0,172172.0,7826.0,282,3977532.0,14105.0,1.0,1500.0,1500.0,1.0,3000.0,3000.0,2,4500.0,2250.0
225247,47.0,661746.0,14080.0,21.0,368154.0,17531.0,68,1029900.0,15146.0,0.0,0.0,,0.0,0.0,,0,0.0,
225308,46.0,76865.0,1671.0,,,,46,76865.0,1671.0,0.0,0.0,,,,,0,0.0,
225371,40.0,72311.0,1808.0,,,,40,72311.0,1808.0,1.0,261.0,261.0,,,,1,261.0,261.0
225399,72.0,1059525.0,14716.0,52.0,435065.0,8367.0,124,1494590.0,12053.0,0.0,0.0,,0.0,0.0,,0,0.0,
225414,192.0,1174207.0,6116.0,57.0,359978.0,6315.0,249,1534185.0,6161.0,6.0,16166.0,2694.0,4.0,9750.0,2438.0,10,25916.0,2592.0
225423,778.0,1759094.0,2261.0,,,,778,1759094.0,2261.0,48.0,19220.0,400.0,,,,48,19220.0,400.0
225432,272.0,1515589.0,5572.0,34.0,204980.0,6029.0,306,1720569.0,5623.0,11.0,27152.0,2468.0,0.0,0.0,,11,27152.0,2468.0
225502,52.0,211697.0,4071.0,12.0,39012.0,3251.0,64,250709.0,3917.0,0.0,0.0,,0.0,0.0,,0,0.0,
225511,536.0,5263251.0,9819.0,75.0,1169858.0,15598.0,611,6433109.0,10529.0,15.0,52250.0,3483.0,6.0,20250.0,3375.0,21,72500.0,3452.0
225520,53.0,164879.0,3111.0,,,,53,164879.0,3111.0,4.0,6394.0,1599.0,,,,4,6394.0,1599.0
225548,10.0,94259.0,9426.0,0.0,0.0,,10,94259.0,9426.0,0.0,0.0,,0.0,0.0,,0,0.0,
225575,66.0,423245.0,6413.0,0.0,0.0,,66,423245.0,6413.0,0.0,0.0,,0.0,0.0,,0,0.0,
225627,489.0,6286688.0,12856.0,218.0,2170372.0,9956.0,707,8457060.0,11962.0,222.0,498075.0,2244.0,196.0,353625.0,1804.0,418,851700.0,2038.0
225876,3.0,12000.0,4000.0,,,,3,12000.0,4000.0,0.0,0.0,,,,,0,0.0,
225885,9.0,54480.0,6053.0,,,,9,54480.0,6053.0,0.0,0.0,,,,,0,0.0,
225991,9.0,118508.0,13168.0,,,,9,118508.0,13168.0,0.0,0.0,,,,,0,0.0,
226019,102.0,297177.0,2914.0,,,,102,297177.0,2914.0,1.0,1431.0,1431.0,,,,1,1431.0,1431.0
