UNITID,LEXP100K,LCOLELYN,LPBOOKS,LEBOOKS,LEDATAB,LPMEDIA,LEMEDIA,LPSERIA,LESERIA,LPCLLCT,LECLLCT,LTCLLCT,LPCRCLT,LECRCLT,LTCRCLT,LILLDYN,LILLDPR,LILLDRC,LILSYN,LSTOTAL,LSLIBRN,LSOPROF,LSOPAID,LSSTAST,LBRANCH,LSALWAG,LFRNGBYN,LFRNGBN,LEXMSBB,LEXMSCS,LEXMSOT,LEXMSTL,LEXOMPS,LEXOMOT,LEXOMTL,LEXPTOT,LSWMSOM
106148,1,2,83024.0,322880.0,41.0,18791.0,7056.0,101.0,14273.0,101916.0,344250.0,446166.0,12717.0,67388.0,80105.0,1,41595.0,3891.0,1.0,15.98,5.0,5.0,5.0,0.98,1.0,690138.0,1,209135.0,91378.0,124420.0,0.0,215798.0,14.0,40456.0,40470.0,1155541.0,946406.0
106245,1,2,341609.0,325903.0,195.0,26783.0,78034.0,1773.0,92153.0,370165.0,496285.0,866450.0,6296.0,62330.0,68626.0,1,954.0,1143.0,1.0,26.5,7.0,7.0,6.0,6.5,1.0,1047358.0,1,283665.0,15513.0,996929.0,0.0,1012442.0,0.0,466465.0,466465.0,2809930.0,2526265.0
106263,1,2,41621.0,2870.0,122.0,4476.0,0.0,131.0,18030.0,46228.0,21022.0,67250.0,363.0,415109.0,415472.0,1,912.0,3660.0,1.0,22.77,8.56,4.92,9.29,0.0,0.0,1122296.0,1,314243.0,6260.0,2514553.0,3063.0,2523876.0,0.0,301956.0,301956.0,4262371.0,3948128.0
106306,2,2,23980.0,0.0,4.0,2.0,0.0,38.0,52.0,24020.0,56.0,24076.0,20.0,31498.0,31518.0,1,2.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,,,-2,,,,,,,,,,
106342,1,2,76868.0,287208.0,152.0,1461.0,76827.0,356.0,62552.0,78685.0,426739.0,505424.0,367.0,103828.0,104195.0,1,597.0,275.0,1.0,4.15,3.0,0.0,0.0,1.15,0.0,152358.0,2,0.0,9317.0,193516.0,22462.0,225295.0,0.0,67273.0,67273.0,444926.0,444926.0
106397,1,2,1151949.0,1395556.0,506.0,229496.0,164055.0,60248.0,166414.0,1441693.0,1726531.0,3168224.0,42151.0,1077443.0,1119594.0,1,23898.0,21427.0,1.0,121.0,40.0,65.0,7.0,9.0,4.0,7020377.0,1,1725480.0,1128042.0,6176365.0,403724.0,7708131.0,22607.0,2320626.0,2343233.0,18797221.0,17071741.0
106412,1,2,56729.0,81047.0,53.0,349.0,3564.0,0.0,62014.0,57078.0,146678.0,203756.0,437.0,35980.0,36417.0,1,29.0,49.0,1.0,15.0,4.0,0.0,11.0,0.0,5.0,628131.0,1,194720.0,3337.0,139673.0,20822.0,163832.0,1042.0,15000.0,16042.0,1002725.0,808005.0
106449,1,2,73369.0,136440.0,143.0,5987.0,311.0,306.0,0.0,79662.0,136894.0,216556.0,3546.0,4673.0,8219.0,1,761.0,28.0,1.0,8.0,2.0,1.0,5.0,0.0,1.0,287043.0,1,116018.0,40586.0,62384.0,532.0,103502.0,0.0,38047.0,38047.0,544610.0,428592.0
106458,1,2,357835.0,763414.0,336.0,22191.0,298181.0,2652.0,126347.0,382678.0,1188278.0,1570956.0,9480.0,907898.0,917378.0,1,5660.0,1655.0,1.0,36.2,13.0,18.0,0.0,5.2,0.0,1203888.0,1,418466.0,85665.0,1588054.0,0.0,1673719.0,10374.0,222584.0,232958.0,3529031.0,3110565.0
106467,1,2,163582.0,709587.0,359.0,36102.0,196968.0,6872.0,103014.0,206556.0,1009928.0,1216484.0,4836.0,133795.0,138631.0,1,772.0,392.0,1.0,26.98,8.0,6.0,1.9,11.08,1.0,732491.0,1,241875.0,185950.0,467842.0,3873.0,657665.0,0.0,252492.0,252492.0,1884523.0,1642648.0
106485,1,2,117481.0,7308.0,107.0,14629.0,427.0,9408.0,2264.0,141518.0,10106.0,151624.0,1786.0,211.0,1997.0,1,234.0,40.0,1.0,10.25,4.0,0.0,5.0,1.25,0.0,355916.0,1,109910.0,25343.0,175418.0,0.0,200761.0,1082.0,103561.0,104643.0,771230.0,661320.0
106546,1,2,220.0,245.0,11.0,194.0,497009.0,21.0,346.0,435.0,497611.0,498046.0,0.0,144512.0,144512.0,1,198.0,104.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,44102.0,1,9348.0,0.0,366923.0,0.0,366923.0,0.0,0.0,0.0,420373.0,411025.0
106625,1,2,17072.0,0.0,67.0,477.0,0.0,12.0,0.0,17561.0,67.0,17628.0,1091.0,3684.0,4775.0,1,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,84155.0,1,28997.0,1002.0,10347.0,0.0,11349.0,0.0,1223.0,1223.0,125724.0,96727.0
106704,1,2,283780.0,314998.0,133.0,18808.0,50.0,2577.0,98083.0,305165.0,413264.0,718429.0,12403.0,415798.0,428201.0,1,2219.0,3765.0,1.0,37.9,9.0,1.0,24.0,3.9,0.0,1271034.0,1,403469.0,44303.0,1155350.0,23651.0,1223304.0,3452.0,108755.0,112207.0,3010014.0,2606545.0
106713,1,2,45278.0,329567.0,113.0,778.0,412.0,12.0,2.0,46068.0,330094.0,376162.0,11348.0,3754.0,15102.0,1,40.0,45.0,1.0,12.0,2.0,0.0,0.0,10.0,0.0,75000.0,2,0.0,0.0,36137.0,887.0,37024.0,0.0,0.0,0.0,112024.0,112024.0
106795,1,2,11295.0,6880.0,870.0,0.0,0.0,1.0,0.0,11296.0,7750.0,19046.0,372.0,8.0,380.0,1,0.0,0.0,1.0,12.0,1.0,4.0,6.0,1.0,2.0,79664.0,1,16168.0,3000.0,35000.0,5000.0,43000.0,0.0,5000.0,5000.0,143832.0,127664.0
106810,2,2,11981.0,355847.0,1128.0,146.0,0.0,7.0,0.0,12134.0,356975.0,369109.0,109.0,652.0,761.0,1,0.0,0.0,1.0,7.0,1.0,0.0,0.0,6.0,,,-2,,,,,,,,,,
106883,1,2,22127.0,0.0,6.0,8903.0,0.0,0.0,0.0,31030.0,6.0,31036.0,3425.0,200.0,3625.0,1,18.0,15.0,1.0,5.0,1.0,1.0,1.0,2.0,0.0,101000.0,1,42900.0,54000.0,52.0,0.0,54052.0,0.0,0.0,0.0,197952.0,155052.0
106980,1,2,30000.0,78200.0,113.0,1842.0,0.0,24.0,0.0,31866.0,78313.0,110179.0,3550.0,45438.0,48988.0,1,0.0,35.0,1.0,7.5,2.0,1.0,0.5,4.0,1.0,185688.0,1,46565.0,45000.0,2500.0,0.0,47500.0,500.0,15000.0,15500.0,295253.0,248688.0
106999,1,2,11992.0,663.0,116.0,474.0,137.0,39.0,0.0,12505.0,916.0,13421.0,228.0,2609.0,2837.0,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,96573.0,1,32360.0,291.0,12232.0,0.0,12523.0,0.0,12165.0,12165.0,153621.0,121261.0
107044,1,2,123859.0,447299.0,189.0,14397.0,517028.0,2393.0,104161.0,140649.0,1068677.0,1209326.0,10265.0,247634.0,257899.0,1,995.0,1884.0,1.0,19.0,8.0,0.0,5.0,6.0,0.0,615786.0,1,199900.0,67708.0,575365.0,8030.0,651103.0,5974.0,114508.0,120482.0,1587271.0,1387371.0
107071,1,2,229186.0,1815262.0,117.0,32517.0,2393606.0,754.0,20.0,262457.0,4209005.0,4471462.0,4141.0,1189.0,5330.0,1,1659.0,249.0,1.0,19.0,3.0,5.0,0.0,11.0,0.0,352701.0,1,88936.0,652.0,308304.0,64686.0,373642.0,275.0,23135.0,23410.0,838689.0,749753.0
107080,1,2,199084.0,40428.0,47.0,4778.0,80358.0,75.0,136892.0,203937.0,257725.0,461662.0,2170.0,3184.0,5354.0,1,154.0,353.0,1.0,8.0,2.75,0.11,3.51,1.63,0.0,324978.0,2,0.0,24000.0,209712.0,0.0,233712.0,1500.0,70600.0,72100.0,630790.0,630790.0
107123,2,1,,5600.0,50.0,,25.0,,9500.0,,15175.0,15175.0,,115.0,115.0,1,200.0,151.0,1.0,1.0,0.0,1.0,0.0,0.0,,,-2,,,,,,,,,,
107141,1,2,86661.0,660433.0,126.0,2581.0,80249.0,991.0,100695.0,90233.0,841503.0,931736.0,3548.0,60799.0,64347.0,1,422.0,935.0,1.0,10.69,4.0,1.0,1.75,3.94,1.0,360017.0,1,86909.0,19341.0,125984.0,13097.0,158422.0,536.0,32700.0,33236.0,638584.0,551675.0
107318,1,2,21586.0,0.0,68.0,2702.0,2671.0,0.0,0.0,24288.0,2739.0,27027.0,373.0,3372.0,3745.0,1,0.0,0.0,1.0,3.0,1.0,0.0,1.5,0.5,0.0,81548.0,1,27203.0,20666.0,4427.0,0.0,25093.0,193.0,21460.0,21653.0,155497.0,128294.0
107327,1,2,23685.0,0.0,5.0,198.0,0.0,18.0,10.0,23901.0,15.0,23916.0,402.0,20.0,422.0,1,106.0,48.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,88991.0,1,24954.0,6144.0,50260.0,0.0,56404.0,0.0,5571.0,5571.0,175920.0,150966.0
107460,1,2,6990.0,372258.0,12.0,2345.0,2390.0,0.0,1.0,9335.0,374661.0,383996.0,2832.0,8000.0,10832.0,1,33.0,15.0,1.0,15.0,1.0,1.0,9.0,4.0,0.0,162173.0,1,49201.0,14753.0,57503.0,29839.0,102095.0,0.0,4421.0,4421.0,317890.0,268689.0
107512,1,2,177812.0,175195.0,155.0,8820.0,44183.0,1446.0,61207.0,188078.0,280740.0,468818.0,9642.0,109680.0,119322.0,1,874.0,146.0,1.0,12.55,5.5,0.0,3.0,4.05,1.0,401408.0,2,0.0,12753.0,266257.0,190.0,279200.0,12731.0,70135.0,82866.0,763474.0,763474.0
107521,1,2,12464.0,11903.0,76.0,1222.0,6430.0,162.0,7492.0,13848.0,25901.0,39749.0,1926.0,186126.0,188052.0,1,32.0,7.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,98266.0,1,33231.0,3284.0,25707.0,2300.0,31291.0,0.0,0.0,0.0,162788.0,129557.0
107549,2,2,14465.0,0.0,0.0,1849.0,100.0,40.0,0.0,16354.0,100.0,16454.0,102.0,30696.0,30798.0,1,16.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,,,-2,,,,,,,,,,
107558,1,2,160702.0,602806.0,223.0,3725.0,165000.0,596.0,61000.0,165023.0,829029.0,994052.0,2230.0,2240.0,4470.0,1,212.0,26.0,1.0,3.15,2.0,0.0,0.0,1.15,0.0,130396.0,1,22010.0,9592.0,6738.0,283186.0,299516.0,2349.0,4777.0,7126.0,459048.0,437038.0
107585,1,2,19154.0,0.0,83.0,978.0,117642.0,265.0,51389.0,20397.0,169114.0,189511.0,1046.0,11156.0,12202.0,1,0.0,0.0,1.0,4.4,1.0,2.0,1.4,0.0,0.0,164474.0,1,53511.0,14250.0,29211.0,12233.0,55694.0,0.0,17051.0,17051.0,290730.0,237219.0
107600,1,2,63643.0,24880.0,55.0,4916.0,0.0,103.0,267.0,68662.0,25202.0,93864.0,240.0,4300.0,4540.0,1,30.0,9.0,1.0,5.0,2.0,1.0,2.0,0.0,0.0,184521.0,1,36904.0,5000.0,42000.0,15000.0,62000.0,2200.0,0.0,2200.0,285625.0,248721.0
107619,1,2,39132.0,185000.0,36.0,1000.0,0.0,2599.0,50.0,42731.0,185086.0,227817.0,1000.0,2500.0,3500.0,1,10.0,8.0,1.0,9.0,1.0,4.0,1.0,3.0,2.0,152920.0,1,41288.0,5000.0,85000.0,77733.0,167733.0,0.0,3000.0,3000.0,364941.0,323653.0
107637,1,2,5880.0,67583.0,72.0,104.0,0.0,151.0,5.0,6135.0,67660.0,73795.0,41.0,299.0,340.0,1,0.0,0.0,1.0,3.5,1.0,0.0,2.5,0.0,1.0,97588.0,1,33572.0,0.0,36221.0,497.0,36718.0,0.0,5478.0,5478.0,173356.0,139784.0
107664,1,2,36237.0,127700.0,85.0,3413.0,0.0,62.0,0.0,39712.0,127785.0,167497.0,1442.0,79629.0,81071.0,1,0.0,0.0,1.0,8.0,5.0,0.0,3.0,0.0,1.0,318961.0,1,111636.0,124000.0,110000.0,0.0,234000.0,0.0,90000.0,90000.0,754597.0,642961.0
107725,1,2,4273.0,190289.0,198.0,1348.0,0.0,1.0,0.0,5622.0,190487.0,196109.0,112.0,6363.0,6475.0,1,0.0,12.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,115712.0,1,31801.0,519.0,38266.0,624.0,39409.0,0.0,2821.0,2821.0,189743.0,157942.0
107743,1,2,14076.0,13064.0,21.0,669.0,215207.0,0.0,0.0,14745.0,228292.0,243037.0,871.0,5457.0,6328.0,1,1.0,13.0,1.0,1.5,1.0,0.0,0.5,0.0,0.0,75498.0,1,23950.0,2591.0,15926.0,0.0,18517.0,0.0,7691.0,7691.0,125656.0,101706.0
107840,2,2,4301.0,0.0,34.0,70.0,0.0,0.0,0.0,4371.0,34.0,4405.0,17.0,0.0,17.0,2,,,1.0,3.0,1.0,1.0,0.0,1.0,,,-2,,,,,,,,,,
107877,1,2,55226.0,236.0,100.0,234.0,0.0,6.0,7.0,55466.0,343.0,55809.0,2892.0,3127.0,6019.0,1,3.0,5.0,1.0,20.0,1.0,0.0,1.0,18.0,1.0,72100.0,2,0.0,10500.0,33500.0,0.0,44000.0,300.0,11770.0,12070.0,128170.0,128170.0
107974,1,2,37432.0,1195.0,113.0,150.0,58736.0,2.0,0.0,37584.0,60044.0,97628.0,821.0,45784.0,46605.0,1,0.0,10.0,1.0,10.0,1.0,2.0,2.0,5.0,0.0,100168.0,1,42377.0,5185.0,22204.0,0.0,27389.0,0.0,22062.0,22062.0,191996.0,149619.0
107983,1,2,147707.0,230354.0,186.0,21528.0,289167.0,15.0,55222.0,169250.0,574929.0,744179.0,7548.0,51146.0,58694.0,1,678.0,136.0,1.0,13.25,4.25,0.0,2.0,7.0,0.0,387465.0,1,96707.0,54500.0,308796.0,52115.0,415411.0,0.0,36163.0,36163.0,935746.0,839039.0
107992,1,2,9065.0,17094.0,70.0,633.0,0.0,8.0,0.0,9706.0,17164.0,26870.0,919.0,162.0,1081.0,1,18.0,0.0,1.0,3.0,1.0,1.0,0.5,0.5,0.0,125306.0,1,36712.0,1408.0,5770.0,11267.0,18445.0,0.0,2110.0,2110.0,182573.0,145861.0
108092,1,2,64268.0,5073.0,57.0,7997.0,75255.0,154.0,11426.0,72419.0,91811.0,164230.0,3239.0,5965.0,9204.0,1,481.0,496.0,1.0,14.15,6.0,0.0,4.0,4.15,0.0,397898.0,1,96023.0,49887.0,376672.0,9743.0,436302.0,0.0,110914.0,110914.0,1041137.0,945114.0
108232,2,2,31071.0,18579.0,20.0,3815.0,7.0,830.0,59.0,35716.0,18665.0,54381.0,28.0,9782.0,9810.0,1,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,,,-2,,,,,,,,,,
108269,2,2,2391.0,730.0,0.0,15.0,8.0,0.0,0.0,2406.0,738.0,3144.0,1180.0,12.0,1192.0,2,,,1.0,3.0,1.0,1.0,0.0,1.0,,,-2,,,,,,,,,,
108667,1,2,18108.0,200.0,38.0,0.0,0.0,44.0,0.0,18152.0,238.0,18390.0,265.0,450223.0,450488.0,2,,,1.0,6.82,4.4,2.42,0.0,0.0,0.0,552848.0,1,275000.0,5299.0,4270.0,79902.0,89471.0,0.0,0.0,0.0,917319.0,642319.0
108807,1,2,66473.0,92234.0,53.0,3320.0,119058.0,168.0,0.0,69961.0,211345.0,281306.0,5224.0,128730.0,133954.0,1,0.0,12.0,1.0,15.8,11.8,0.0,4.0,0.0,1.0,803659.0,1,170713.0,46084.0,28732.0,132308.0,207124.0,0.0,2189.0,2189.0,1183685.0,1012972.0
108852,2,2,16631.0,0.0,0.0,1500.0,0.0,152.0,0.0,18283.0,0.0,18283.0,3060.0,0.0,3060.0,2,,,1.0,6.0,1.0,0.0,0.0,5.0,,,-2,,,,,,,,,,
108870,1,2,10059.0,0.0,0.0,31834.0,3471.0,12.0,0.0,41905.0,3471.0,45376.0,10597.0,36243.0,46840.0,2,,,1.0,9.0,2.0,2.0,5.0,0.0,0.0,423636.0,1,117978.0,15544.0,985.0,900.0,17429.0,8500.0,112120.0,120620.0,679663.0,561685.0
109040,2,1,,88000.0,11.0,,0.0,,6530.0,,94541.0,94541.0,,22695.0,22695.0,2,,,1.0,1.0,1.0,0.0,0.0,0.0,,,-2,,,,,,,,,,
109208,1,2,41612.0,389581.0,75.0,666.0,104600.0,6.0,96129.0,42284.0,590385.0,632669.0,1738.0,200797.0,202535.0,1,239.0,241.0,1.0,11.86,6.64,5.22,0.0,0.0,1.0,2008708.0,2,0.0,443135.0,0.0,13144.0,456279.0,0.0,22557.0,22557.0,2487544.0,2487544.0
109350,1,2,44688.0,8555.0,0.0,550.0,6.0,145.0,1.0,45383.0,8562.0,53945.0,2896.0,24028.0,26924.0,1,283.0,712.0,1.0,14.71,5.63,5.25,0.0,3.83,1.0,831009.0,1,322549.0,166373.0,14545.0,0.0,180918.0,0.0,11773.0,11773.0,1346249.0,1023700.0
109651,1,2,75788.0,364709.0,46.0,10400.0,57723.0,468.0,30733.0,86656.0,453211.0,539867.0,7946.0,233852.0,241798.0,1,0.0,124.0,1.0,16.33,7.0,1.0,6.0,2.33,0.0,898709.0,2,0.0,127678.0,197868.0,0.0,325546.0,0.0,101092.0,101092.0,1325347.0,1325347.0
109785,1,2,245361.0,258802.0,231.0,11311.0,122355.0,2009.0,118421.0,258681.0,499809.0,758490.0,18112.0,2617528.0,2635640.0,1,8330.0,10667.0,1.0,32.0,9.0,8.0,0.0,15.0,2.0,1828661.0,1,256618.0,112714.0,1159334.0,37732.0,1309780.0,1516.0,278072.0,279588.0,3674647.0,3418029.0
109819,1,2,72533.0,10733.0,98.0,386.0,79708.0,340.0,57804.0,73259.0,148343.0,221602.0,2054.0,264841.0,266895.0,2,,,1.0,13.95,6.7,3.95,0.0,3.3,1.0,788821.0,1,244743.0,27800.0,110827.0,0.0,138627.0,0.0,9800.0,9800.0,1181991.0,937248.0
109907,1,2,17871.0,71373.0,13.0,1026.0,12.0,20.0,5000.0,18917.0,76398.0,95315.0,1069.0,47114.0,48183.0,2,,,1.0,5.0,3.0,1.5,0.0,0.5,1.0,290051.0,1,140334.0,10800.0,20247.0,3700.0,34747.0,0.0,3460.0,3460.0,468592.0,328258.0
110060,2,2,50879.0,20477.0,4.0,5407.0,0.0,8.0,6354.0,56294.0,26835.0,83129.0,1574.0,5320.0,6894.0,2,,,1.0,1.38,1.0,0.0,0.38,0.0,,,-2,,,,,,,,,,
110097,1,2,237796.0,600894.0,125.0,182100.0,196229.0,2097.0,38605.0,421993.0,835853.0,1257846.0,25819.0,264678.0,290497.0,1,9350.0,2830.0,1.0,21.14,7.0,1.0,5.75,7.39,0.0,1165346.0,1,273750.0,111873.0,904808.0,18522.0,1035203.0,17755.0,124841.0,142596.0,2616895.0,2343145.0
110219,2,1,,232896.0,86.0,,1002758.0,,48997.0,,1284737.0,1284737.0,,18989.0,18989.0,2,,,1.0,1.0,1.0,0.0,0.0,0.0,,,-2,,,,,,,,,,
110246,1,2,65168.0,36241.0,53.0,194.0,0.0,0.0,93567.0,65362.0,129861.0,195223.0,4708.0,31007.0,35715.0,1,82.0,41.0,1.0,7.35,3.35,3.0,0.0,1.0,2.0,612928.0,1,119568.0,28952.0,90895.0,8371.0,128218.0,0.0,0.0,0.0,860714.0,741146.0
110316,1,2,33099.0,317144.0,63.0,2122.0,69302.0,619.0,22232.0,35840.0,408741.0,444581.0,525.0,79027.0,79552.0,1,7433.0,1162.0,1.0,8.57,5.13,0.8,1.75,0.89,0.0,541278.0,1,129297.0,54922.0,229241.0,224.0,284387.0,17573.0,82773.0,100346.0,1055308.0,926011.0
110334,1,2,56942.0,256224.0,33.0,2709.0,38085.0,174.0,26842.0,59825.0,321184.0,381009.0,2197.0,113086.0,115283.0,1,122.0,79.0,1.0,15.88,7.95,0.0,4.5,3.43,6.0,1137760.0,2,0.0,78807.0,93907.0,0.0,172714.0,0.0,63525.0,63525.0,1373999.0,1373999.0
110361,1,2,130757.0,364401.0,109.0,60340.0,39912.0,15127.0,51537.0,206224.0,455959.0,662183.0,6070.0,113787.0,119857.0,1,2974.0,1010.0,1.0,13.0,6.0,3.0,0.0,4.0,0.0,766907.0,2,0.0,276796.0,719395.0,7464.0,1003655.0,2306.0,95395.0,97701.0,1868263.0,1868263.0
110370,1,2,58078.0,34989.0,18.0,4105.0,103.0,379.0,24643.0,62562.0,59753.0,122315.0,4335.0,31082.0,35417.0,1,4.0,182.0,1.0,15.0,3.0,2.0,7.0,3.0,2.0,780490.0,1,11691.0,17657.0,94973.0,0.0,112630.0,4899.0,15923.0,20822.0,925633.0,913942.0
110398,1,2,170876.0,289175.0,251.0,75457.0,10075.0,3833.0,78014.0,250166.0,377515.0,627681.0,5163.0,1120.0,6283.0,1,610.0,656.0,1.0,25.0,10.0,3.0,0.0,12.0,0.0,1361250.0,1,465035.0,331453.0,537699.0,52090.0,921242.0,5472.0,167890.0,173362.0,2920889.0,2455854.0
110404,1,2,276709.0,205076.0,180.0,7385.0,5966.0,1958.0,172873.0,286052.0,384095.0,670147.0,4973.0,1646333.0,1651306.0,1,3902.0,5422.0,1.0,56.35,11.1,6.0,22.25,17.0,5.0,2431457.0,1,1198420.0,93531.0,3031208.0,271141.0,3395880.0,0.0,521504.0,521504.0,7547261.0,6348841.0
110413,1,2,93478.0,305572.0,162.0,2881.0,109822.0,699.0,115200.0,97058.0,530756.0,627814.0,1310.0,269454.0,270764.0,1,6912.0,399.0,1.0,13.98,7.0,2.0,0.0,4.98,0.0,575375.0,1,137348.0,63970.0,707130.0,10929.0,782029.0,679.0,116927.0,117606.0,1612358.0,1475010.0
110422,1,2,244345.0,1796434.0,226.0,92331.0,92736.0,1991.0,195048.0,338667.0,2084444.0,2423111.0,59127.0,1168906.0,1228033.0,1,9744.0,6769.0,1.0,41.62,8.87,25.9,0.0,6.85,0.0,2791072.0,1,1574737.0,604348.0,1548711.0,2615.0,2155674.0,360.0,21469.0,21829.0,6543312.0,4968575.0
110468,1,2,62533.0,24941.0,0.0,1937.0,3960.0,41.0,43900.0,64511.0,72801.0,137312.0,13002.0,267000.0,280002.0,1,2900.0,5200.0,1.0,41.0,7.0,0.0,3.0,31.0,6.0,880000.0,1,224000.0,0.0,310000.0,175000.0,485000.0,22000.0,408000.0,430000.0,2019000.0,1795000.0
110486,1,2,326981.0,1144783.0,196.0,7484.0,49005.0,3259.0,218838.0,337724.0,1412822.0,1750546.0,2146.0,621209.0,623355.0,1,2145.0,1905.0,1.0,28.25,12.25,2.0,14.0,0.0,1.0,1928263.0,1,1013577.0,432813.0,518900.0,21916.0,973629.0,5893.0,254332.0,260225.0,4175694.0,3162117.0
110495,1,2,300440.0,247004.0,165.0,3402.0,79962.0,7408.0,36403.0,311250.0,363534.0,674784.0,2932.0,280726.0,283658.0,1,3133.0,2313.0,1.0,27.0,10.0,2.0,10.0,5.0,1.0,1737465.0,2,0.0,84965.0,620894.0,60308.0,766167.0,0.0,369061.0,369061.0,2872693.0,2872693.0
110510,1,2,614912.0,1117509.0,119.0,33322.0,108096.0,12505.0,176408.0,660739.0,1402132.0,2062871.0,4277.0,2189875.0,2194152.0,1,3773.0,3857.0,1.0,82.0,12.0,1.0,26.0,43.0,1.0,2561501.0,2,0.0,113653.0,1031148.0,46245.0,1191046.0,0.0,168239.0,168239.0,3920786.0,3920786.0
110529,1,2,507989.0,1057318.0,220.0,11082.0,30860.0,13316.0,225467.0,532387.0,1313865.0,1846252.0,8968.0,3849170.0,3858138.0,1,3650.0,3044.0,1.0,46.28,14.0,2.0,25.0,5.28,0.0,2752413.0,1,6857.0,85104.0,1258621.0,186293.0,1530018.0,26368.0,405525.0,431893.0,4721181.0,4714324.0
110538,1,2,569201.0,750742.0,134.0,22405.0,94791.0,13606.0,139377.0,605212.0,985044.0,1590256.0,4926.0,623324.0,628250.0,1,10217.0,3566.0,1.0,39.75,8.5,2.0,15.25,14.0,0.0,2017086.0,2,0.0,203191.0,1070422.0,3099.0,1276712.0,21242.0,889069.0,910311.0,4204109.0,4204109.0
110547,1,2,358515.0,935693.0,199.0,120.0,25701.0,3527.0,257498.0,362162.0,1219091.0,1581253.0,1712.0,617109.0,618821.0,1,1192.0,3159.0,1.0,50.0,13.0,4.0,19.0,14.0,0.0,2510031.0,2,0.0,216523.0,649073.0,10082.0,875678.0,6000.0,178308.0,184308.0,3570017.0,3570017.0
110556,1,2,919982.0,863892.0,257.0,127390.0,228404.0,12335.0,43007.0,1059707.0,1135560.0,2195267.0,40139.0,730575.0,770714.0,1,12028.0,4591.0,1.0,81.26,18.0,3.3,35.0,24.96,1.0,3995507.0,2,0.0,47515.0,1647104.0,35014.0,1729633.0,0.0,463922.0,463922.0,6189062.0,6189062.0
110565,1,2,778807.0,1599796.0,234.0,38316.0,81768.0,27401.0,242759.0,844524.0,1924557.0,2769081.0,14492.0,1635254.0,1649746.0,1,16015.0,17527.0,1.0,65.43,23.68,3.0,26.25,12.5,0.0,4169564.0,2,0.0,591972.0,1889518.0,32052.0,2513542.0,3791.0,510008.0,513799.0,7196905.0,7196905.0
110574,1,2,599022.0,1034422.0,152.0,18786.0,205822.0,10588.0,167407.0,628396.0,1407803.0,2036199.0,3208.0,567759.0,570967.0,1,5712.0,4608.0,1.0,63.63,12.0,2.0,19.63,30.0,1.0,3014447.0,2,0.0,282211.0,793194.0,15189.0,1090594.0,1439.0,213321.0,214760.0,4319801.0,4319801.0
110583,1,2,672003.0,2424203.0,334.0,46790.0,463284.0,12922.0,358683.0,731715.0,3246504.0,3978219.0,35019.0,2246938.0,2281957.0,1,18992.0,8903.0,1.0,72.25,16.25,8.0,28.0,20.0,0.0,4173668.0,2,0.0,647314.0,2746766.0,104945.0,3499025.0,13923.0,1015550.0,1029473.0,8702166.0,8702166.0
110592,1,2,487505.0,1402488.0,402.0,5126.0,103197.0,7862.0,249652.0,500493.0,1755739.0,2256232.0,5257.0,585239.0,590496.0,1,5010.0,3872.0,1.0,55.0,16.0,3.0,22.0,14.0,0.0,3583463.0,2,0.0,99371.0,1454632.0,338173.0,1892176.0,0.0,513115.0,513115.0,5988754.0,5988754.0
110608,1,2,733839.0,1193805.0,232.0,25970.0,73414.0,21421.0,188765.0,781230.0,1456216.0,2237446.0,10139.0,1002321.0,1012460.0,1,11063.0,3892.0,1.0,131.0,27.0,55.0,0.0,49.0,0.0,6536145.0,2,0.0,530572.0,2163019.0,0.0,2693591.0,0.0,1253193.0,1253193.0,10482929.0,10482929.0
110617,1,2,892719.0,1023460.0,141.0,127136.0,127733.0,32243.0,259899.0,1052098.0,1411233.0,2463331.0,12126.0,783696.0,795822.0,1,13964.0,7262.0,1.0,57.82,19.11,4.48,24.42,9.81,0.0,4359643.0,2,0.0,899183.0,1439350.0,20366.0,2358899.0,0.0,506547.0,506547.0,7225089.0,7225089.0
110635,1,2,6376691.0,2098896.0,948.0,20101891.0,154303.0,288823.0,290955.0,26767405.0,2545102.0,29312507.0,188975.0,4309632.0,4498607.0,1,14215.0,18271.0,1.0,426.0,108.0,131.0,102.0,85.0,27.0,32133819.0,1,11255246.0,6477524.0,13201276.0,1892033.0,21570833.0,431099.0,4165708.0,4596807.0,69556705.0,58301459.0
110644,1,2,3104486.0,1436226.0,802.0,252375.0,0.0,373338.0,0.0,3730199.0,1437028.0,5167227.0,37503.0,3289944.0,3327447.0,1,28459.0,13595.0,1.0,142.04,41.0,39.1,47.5,14.44,3.0,11717258.0,1,4204606.0,2078535.0,8135975.0,12849.0,10227359.0,34175.0,2105528.0,2139703.0,28288926.0,24084320.0
